,build_token,origin,provider,ref,schema,spec,status,timestamp,version,python_logger
15919,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-04 20:08:00+00:00,5.0,
15966,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-04 20:12:00+00:00,5.0,
16218,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-04 20:39:00+00:00,5.0,
16681,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-04 21:38:00+00:00,5.0,
16751,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-04 21:47:00+00:00,5.0,
49,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 00:07:00+00:00,5.0,
507,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 01:32:00+00:00,5.0,
1008,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 02:57:00+00:00,5.0,
1096,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 03:12:00+00:00,5.0,
1246,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 03:44:00+00:00,5.0,
1609,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 04:50:00+00:00,5.0,
12014,1.0,gke.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 13:57:00+00:00,5.0,
12593,1.0,gke.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 14:26:00+00:00,5.0,
12929,1.0,gesis.mybinder.org,GitHub,bb52f0fb41339b6233133dcef7a02bfa577e4266,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 14:37:00+00:00,5.0,
15629,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 16:31:00+00:00,5.0,
16338,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 17:24:00+00:00,5.0,
16968,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 18:26:00+00:00,5.0,
17864,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 20:00:00+00:00,5.0,
17881,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 20:01:00+00:00,5.0,
18528,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 21:24:00+00:00,5.0,
18536,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 21:26:00+00:00,5.0,
18752,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 21:56:00+00:00,5.0,
19287,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-05 23:23:00+00:00,5.0,
10,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 00:01:00+00:00,5.0,
119,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 00:15:00+00:00,5.0,
564,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 01:24:00+00:00,5.0,
11268,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 15:47:00+00:00,5.0,
11281,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 15:47:00+00:00,5.0,
12028,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 16:40:00+00:00,5.0,
12628,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 17:27:00+00:00,5.0,
13867,1.0,ovh.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:28:00+00:00,5.0,
13886,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:31:00+00:00,5.0,
13892,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:32:00+00:00,5.0,
13898,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:32:00+00:00,5.0,
13911,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:34:00+00:00,5.0,
14003,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:45:00+00:00,5.0,
14016,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:47:00+00:00,5.0,
14019,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 19:47:00+00:00,5.0,
14452,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 20:46:00+00:00,5.0,
15365,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 23:18:00+00:00,5.0,
15589,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-06 23:57:00+00:00,5.0,
93,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 00:16:00+00:00,5.0,
234,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 00:39:00+00:00,5.0,
260,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 00:46:00+00:00,5.0,
369,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 01:04:00+00:00,5.0,
412,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 01:12:00+00:00,5.0,
635,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 01:51:00+00:00,5.0,
738,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 02:07:00+00:00,5.0,
825,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 02:17:00+00:00,5.0,
991,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 02:35:00+00:00,5.0,
1090,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 02:48:00+00:00,5.0,
9726,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 13:36:00+00:00,5.0,
10553,1.0,ovh.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:09:00+00:00,5.0,
10559,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:10:00+00:00,5.0,
10560,1.0,ovh.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:10:00+00:00,5.0,
10578,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:11:00+00:00,5.0,
10579,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:11:00+00:00,5.0,
10605,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:11:00+00:00,5.0,
10644,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:12:00+00:00,5.0,
10649,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:12:00+00:00,5.0,
10670,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:12:00+00:00,5.0,
10685,1.0,ovh.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:12:00+00:00,5.0,
10716,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:15:00+00:00,5.0,
10726,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:16:00+00:00,5.0,
10729,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:16:00+00:00,5.0,
10739,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:17:00+00:00,5.0,
10761,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:18:00+00:00,5.0,
10833,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:30:00+00:00,5.0,
10839,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:31:00+00:00,5.0,
10850,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:32:00+00:00,5.0,
10851,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:32:00+00:00,5.0,
10854,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:32:00+00:00,5.0,
10885,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:35:00+00:00,5.0,
10901,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 14:36:00+00:00,5.0,
11589,1.0,gke.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 15:05:00+00:00,5.0,
11809,1.0,gesis.mybinder.org,GitHub,cf6f0789de86c7905930d984c5b08eb2e7282abe,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 15:17:00+00:00,5.0,
13838,1.0,ovh.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 17:31:00+00:00,5.0,
13859,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 17:32:00+00:00,5.0,
13940,1.0,ovh.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 17:39:00+00:00,5.0,
15128,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:51:00+00:00,5.0,
15141,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:52:00+00:00,5.0,
15162,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:54:00+00:00,5.0,
15170,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:54:00+00:00,5.0,
15191,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:56:00+00:00,5.0,
15201,0.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:57:00+00:00,5.0,
15213,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 19:58:00+00:00,5.0,
15237,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 20:00:00+00:00,5.0,
15303,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-07 20:08:00+00:00,5.0,
431,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 01:24:00+00:00,5.0,
965,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 03:06:00+00:00,5.0,
8124,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 13:49:00+00:00,5.0,
8150,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 13:51:00+00:00,5.0,
9371,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 15:31:00+00:00,5.0,
9878,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 16:24:00+00:00,5.0,
10105,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 16:53:00+00:00,5.0,
10324,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-08 17:11:00+00:00,5.0,
67,1.0,ovh.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-09 00:16:00+00:00,5.0,
5072,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-09 17:33:00+00:00,5.0,
5206,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-09 18:02:00+00:00,5.0,
5452,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-09 18:47:00+00:00,5.0,
3720,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-10 13:39:00+00:00,5.0,
5387,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-10 18:06:00+00:00,5.0,
5473,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-10 18:21:00+00:00,5.0,
5614,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-10 18:43:00+00:00,5.0,
5899,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-10 19:26:00+00:00,5.0,
6788,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-10 22:05:00+00:00,5.0,
53,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 00:15:00+00:00,5.0,
504,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 02:00:00+00:00,5.0,
9519,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 14:16:00+00:00,5.0,
10039,1.0,ovh.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 14:53:00+00:00,5.0,
12470,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 17:54:00+00:00,5.0,
12517,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 17:59:00+00:00,5.0,
13644,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 20:11:00+00:00,5.0,
14211,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:20:00+00:00,5.0,
14230,1.0,ovh.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:23:00+00:00,5.0,
14341,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:41:00+00:00,5.0,
14350,1.0,ovh.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:43:00+00:00,5.0,
14368,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:46:00+00:00,5.0,
14413,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:54:00+00:00,5.0,
14414,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:54:00+00:00,5.0,
14415,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:54:00+00:00,5.0,
14427,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 21:57:00+00:00,5.0,
14464,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 22:03:00+00:00,5.0,
14664,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-11 22:38:00+00:00,5.0,
133,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 00:23:00+00:00,5.0,
247,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 00:46:00+00:00,5.0,
589,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 01:56:00+00:00,5.0,
1026,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 03:05:00+00:00,5.0,
1667,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 04:53:00+00:00,5.0,
6983,1.0,gesis.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 12:30:00+00:00,5.0,
6997,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 12:32:00+00:00,5.0,
7017,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 12:36:00+00:00,5.0,
7206,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 12:47:00+00:00,5.0,
7671,1.0,gke.mybinder.org,GitHub,204330c9c1929ce5f690ac1243be0c55447ad26a,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-04-12 13:05:00+00:00,5.0,
